Character table of Sysmmetric Group (n=17)
297X297	[17]	[16 1]	[15 2]	[15 1 1]	[14 3]	[14 2 1]	[14 1 1 1]	[13 4]	[13 3 1]	[13 2 2]	[13 2 1 1]	[13 1 1 1 1]	[12 5]	[12 4 1]	[12 3 2]	[12 3 1 1]	[12 2 2 1]	[12 2 1 1 1]	[12 1 1 1 1 1]	[11 6]	[11 5 1]	[11 4 2]	[11 4 1 1]	[11 3 3]	[11 3 2 1]	[11 3 1 1 1]	[11 2 2 2]	[11 2 2 1 1]	[11 2 1 1 1 1]	[11 1 1 1 1 1 1]	[10 7]	[10 6 1]	[10 5 2]	[10 5 1 1]	[10 4 3]	[10 4 2 1]	[10 4 1 1 1]	[10 3 3 1]	[10 3 2 2]	[10 3 2 1 1]	[10 3 1 1 1 1]	[10 2 2 2 1]	[10 2 2 1 1 1]	[10 2 1 1 1 1 1]	[10 1 1 1 1 1 1 1]	[9 8]	[9 7 1]	[9 6 2]	[9 6 1 1]	[9 5 3]	[9 5 2 1]	[9 5 1 1 1]	[9 4 4]	[9 4 3 1]	[9 4 2 2]	[9 4 2 1 1]	[9 4 1 1 1 1]	[9 3 3 2]	[9 3 3 1 1]	[9 3 2 2 1]	[9 3 2 1 1 1]	[9 3 1 1 1 1 1]	[9 2 2 2 2]	[9 2 2 2 1 1]	[9 2 2 1 1 1 1]	[9 2 1 1 1 1 1 1]	[9 1 1 1 1 1 1 1 1]	[8 8 1]	[8 7 2]	[8 7 1 1]	[8 6 3]	[8 6 2 1]	[8 6 1 1 1]	[8 5 4]	[8 5 3 1]	[8 5 2 2]	[8 5 2 1 1]	[8 5 1 1 1 1]	[8 4 4 1]	[8 4 3 2]	[8 4 3 1 1]	[8 4 2 2 1]	[8 4 2 1 1 1]	[8 4 1 1 1 1 1]	[8 3 3 3]	[8 3 3 2 1]	[8 3 3 1 1 1]	[8 3 2 2 2]	[8 3 2 2 1 1]	[8 3 2 1 1 1 1]	[8 3 1 1 1 1 1 1]	[8 2 2 2 2 1]	[8 2 2 2 1 1 1]	[8 2 2 1 1 1 1 1]	[8 2 1 1 1 1 1 1 1]	[8 1 1 1 1 1 1 1 1 1]	[7 7 3]	[7 7 2 1]	[7 7 1 1 1]	[7 6 4]	[7 6 3 1]	[7 6 2 2]	[7 6 2 1 1]	[7 6 1 1 1 1]	[7 5 5]	[7 5 4 1]	[7 5 3 2]	[7 5 3 1 1]	[7 5 2 2 1]	[7 5 2 1 1 1]	[7 5 1 1 1 1 1]	[7 4 4 2]	[7 4 4 1 1]	[7 4 3 3]	[7 4 3 2 1]	[7 4 3 1 1 1]	[7 4 2 2 2]	[7 4 2 2 1 1]	[7 4 2 1 1 1 1]	[7 4 1 1 1 1 1 1]	[7 3 3 3 1]	[7 3 3 2 2]	[7 3 3 2 1 1]	[7 3 3 1 1 1 1]	[7 3 2 2 2 1]	[7 3 2 2 1 1 1]	[7 3 2 1 1 1 1 1]	[7 3 1 1 1 1 1 1 1]	[7 2 2 2 2 2]	[7 2 2 2 2 1 1]	[7 2 2 2 1 1 1 1]	[7 2 2 1 1 1 1 1 1]	[7 2 1 1 1 1 1 1 1 1]	[7 1 1 1 1 1 1 1 1 1 1]	[6 6 5]	[6 6 4 1]	[6 6 3 2]	[6 6 3 1 1]	[6 6 2 2 1]	[6 6 2 1 1 1]	[6 6 1 1 1 1 1]	[6 5 5 1]	[6 5 4 2]	[6 5 4 1 1]	[6 5 3 3]	[6 5 3 2 1]	[6 5 3 1 1 1]	[6 5 2 2 2]	[6 5 2 2 1 1]	[6 5 2 1 1 1 1]	[6 5 1 1 1 1 1 1]	[6 4 4 3]	[6 4 4 2 1]	[6 4 4 1 1 1]	[6 4 3 3 1]	[6 4 3 2 2]	[6 4 3 2 1 1]	[6 4 3 1 1 1 1]	[6 4 2 2 2 1]	[6 4 2 2 1 1 1]	[6 4 2 1 1 1 1 1]	[6 4 1 1 1 1 1 1 1]	[6 3 3 3 2]	[6 3 3 3 1 1]	[6 3 3 2 2 1]	[6 3 3 2 1 1 1]	[6 3 3 1 1 1 1 1]	[6 3 2 2 2 2]	[6 3 2 2 2 1 1]	[6 3 2 2 1 1 1 1]	[6 3 2 1 1 1 1 1 1]	[6 3 1 1 1 1 1 1 1 1]	[6 2 2 2 2 2 1]	[6 2 2 2 2 1 1 1]	[6 2 2 2 1 1 1 1 1]	[6 2 2 1 1 1 1 1 1 1]	[6 2 1 1 1 1 1 1 1 1 1]	[6 1 1 1 1 1 1 1 1 1 1 1]	[5 5 5 2]	[5 5 5 1 1]	[5 5 4 3]	[5 5 4 2 1]	[5 5 4 1 1 1]	[5 5 3 3 1]	[5 5 3 2 2]	[5 5 3 2 1 1]	[5 5 3 1 1 1 1]	[5 5 2 2 2 1]	[5 5 2 2 1 1 1]	[5 5 2 1 1 1 1 1]	[5 5 1 1 1 1 1 1 1]	[5 4 4 4]	[5 4 4 3 1]	[5 4 4 2 2]	[5 4 4 2 1 1]	[5 4 4 1 1 1 1]	[5 4 3 3 2]	[5 4 3 3 1 1]	[5 4 3 2 2 1]	[5 4 3 2 1 1 1]	[5 4 3 1 1 1 1 1]	[5 4 2 2 2 2]	[5 4 2 2 2 1 1]	[5 4 2 2 1 1 1 1]	[5 4 2 1 1 1 1 1 1]	[5 4 1 1 1 1 1 1 1 1]	[5 3 3 3 3]	[5 3 3 3 2 1]	[5 3 3 3 1 1 1]	[5 3 3 2 2 2]	[5 3 3 2 2 1 1]	[5 3 3 2 1 1 1 1]	[5 3 3 1 1 1 1 1 1]	[5 3 2 2 2 2 1]	[5 3 2 2 2 1 1 1]	[5 3 2 2 1 1 1 1 1]	[5 3 2 1 1 1 1 1 1 1]	[5 3 1 1 1 1 1 1 1 1 1]	[5 2 2 2 2 2 2]	[5 2 2 2 2 2 1 1]	[5 2 2 2 2 1 1 1 1]	[5 2 2 2 1 1 1 1 1 1]	[5 2 2 1 1 1 1 1 1 1 1]	[5 2 1 1 1 1 1 1 1 1 1 1]	[5 1 1 1 1 1 1 1 1 1 1 1 1]	[4 4 4 4 1]	[4 4 4 3 2]	[4 4 4 3 1 1]	[4 4 4 2 2 1]	[4 4 4 2 1 1 1]	[4 4 4 1 1 1 1 1]	[4 4 3 3 3]	[4 4 3 3 2 1]	[4 4 3 3 1 1 1]	[4 4 3 2 2 2]	[4 4 3 2 2 1 1]	[4 4 3 2 1 1 1 1]	[4 4 3 1 1 1 1 1 1]	[4 4 2 2 2 2 1]	[4 4 2 2 2 1 1 1]	[4 4 2 2 1 1 1 1 1]	[4 4 2 1 1 1 1 1 1 1]	[4 4 1 1 1 1 1 1 1 1 1]	[4 3 3 3 3 1]	[4 3 3 3 2 2]	[4 3 3 3 2 1 1]	[4 3 3 3 1 1 1 1]	[4 3 3 2 2 2 1]	[4 3 3 2 2 1 1 1]	[4 3 3 2 1 1 1 1 1]	[4 3 3 1 1 1 1 1 1 1]	[4 3 2 2 2 2 2]	[4 3 2 2 2 2 1 1]	[4 3 2 2 2 1 1 1 1]	[4 3 2 2 1 1 1 1 1 1]	[4 3 2 1 1 1 1 1 1 1 1]	[4 3 1 1 1 1 1 1 1 1 1 1]	[4 2 2 2 2 2 2 1]	[4 2 2 2 2 2 1 1 1]	[4 2 2 2 2 1 1 1 1 1]	[4 2 2 2 1 1 1 1 1 1 1]	[4 2 2 1 1 1 1 1 1 1 1 1]	[4 2 1 1 1 1 1 1 1 1 1 1 1]	[4 1 1 1 1 1 1 1 1 1 1 1 1 1]	[3 3 3 3 3 2]	[3 3 3 3 3 1 1]	[3 3 3 3 2 2 1]	[3 3 3 3 2 1 1 1]	[3 3 3 3 1 1 1 1 1]	[3 3 3 2 2 2 2]	[3 3 3 2 2 2 1 1]	[3 3 3 2 2 1 1 1 1]	[3 3 3 2 1 1 1 1 1 1]	[3 3 3 1 1 1 1 1 1 1 1]	[3 3 2 2 2 2 2 1]	[3 3 2 2 2 2 1 1 1]	[3 3 2 2 2 1 1 1 1 1]	[3 3 2 2 1 1 1 1 1 1 1]	[3 3 2 1 1 1 1 1 1 1 1 1]	[3 3 1 1 1 1 1 1 1 1 1 1 1]	[3 2 2 2 2 2 2 2]	[3 2 2 2 2 2 2 1 1]	[3 2 2 2 2 2 1 1 1 1]	[3 2 2 2 2 1 1 1 1 1 1]	[3 2 2 2 1 1 1 1 1 1 1 1]	[3 2 2 1 1 1 1 1 1 1 1 1 1]	[3 2 1 1 1 1 1 1 1 1 1 1 1 1]	[3 1 1 1 1 1 1 1 1 1 1 1 1 1 1]	[2 2 2 2 2 2 2 2 1]	[2 2 2 2 2 2 2 1 1 1]	[2 2 2 2 2 2 1 1 1 1 1]	[2 2 2 2 2 1 1 1 1 1 1 1]	[2 2 2 2 1 1 1 1 1 1 1 1 1]	[2 2 2 1 1 1 1 1 1 1 1 1 1 1]	[2 2 1 1 1 1 1 1 1 1 1 1 1 1 1]	[2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]	[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]	
[5 5 5 2]	1	-1	1	0	-1	0	0	0	1	-1	0	0	3	-3	0	2	1	-3	3	-3	0	3	0	0	-3	1	0	2	0	-3	3	0	0	0	-3	0	0	3	0	0	-1	0	-2	3	0	-3	0	0	0	0	0	0	3	0	0	0	0	0	-3	0	3	-2	0	0	-1	0	0	3	-3	0	3	0	0	-3	0	0	0	0	0	0	0	0	0	0	-3	3	0	0	-3	0	2	0	3	-2	0	0	0	3	-3	0	-3	0	0	3	6	-3	0	6	0	-6	3	3	0	3	-6	0	0	6	0	-3	0	3	0	0	-3	0	0	1	6	-3	0	2	-3	3	-6	6	0	-3	0	3	-6	0	0	-3	0	0	0	0	0	3	0	-6	3	0	3	0	0	0	0	-6	3	0	-3	0	0	0	0	-3	6	0	-3	2	-3	0	0	1	0	-3	0	0	0	0	3	0	0	0	-3	0	0	0	0	6	0	0	-3	0	0	-3	0	6	-3	0	0	0	0	0	0	3	0	3	-6	0	3	0	0	0	0	-2	3	0	0	0	-1	3	0	-6	0	6	0	-3	3	0	0	-3	0	0	0	0	0	0	0	0	0	0	-6	3	0	3	0	0	-3	-3	0	0	0	3	-1	0	0	0	0	-2	0	0	6	-6	0	3	-3	0	-3	0	3	0	3	0	0	-3	0	1	-3	0	0	0	3	-1	0	0	3	-3	3	-3	0	1	-1	1	-1	
[5 5 5 1 1]	1	1	-1	0	-1	0	0	0	1	1	0	0	3	-3	0	2	-1	-3	3	3	0	-3	0	0	3	1	0	-2	0	3	-3	0	0	0	3	0	0	-3	0	0	-1	0	2	-3	0	-3	0	0	0	0	0	0	3	0	0	0	0	0	-3	0	3	-2	0	0	1	0	0	3	3	0	-3	0	0	-3	0	0	0	0	0	0	0	0	0	0	3	3	0	0	-3	0	2	0	-3	2	0	0	0	-3	-3	0	3	0	0	3	6	-3	0	6	0	-6	3	3	0	-3	-6	0	0	6	0	-3	0	3	0	0	-3	0	0	1	6	3	0	-2	-3	3	6	-6	0	3	0	-3	6	0	0	-3	0	0	0	0	0	-3	0	6	3	0	-3	0	0	0	0	6	-3	0	3	0	0	0	0	-3	-6	0	3	2	3	0	0	-1	0	3	0	0	0	0	3	0	0	0	3	0	0	0	0	-6	0	0	-3	0	0	3	0	-6	3	0	0	0	0	0	0	-3	0	3	6	0	-3	0	0	0	0	-2	-3	0	0	0	1	-3	0	-6	0	6	0	-3	3	0	0	3	0	0	0	0	0	0	0	0	0	0	-6	-3	0	3	0	0	-3	-3	0	0	0	3	-1	0	0	0	0	2	0	0	6	6	0	-3	3	0	-3	0	3	0	3	0	0	-3	0	1	3	0	0	0	-3	1	0	0	-3	-3	3	3	0	-1	-1	1	1	
[5 5 4 3]	1	-1	0	1	1	-1	0	0	-1	1	1	-1	1	-1	0	2	-1	-2	3	-2	1	1	-1	0	-1	0	0	2	0	-3	1	1	-2	0	1	0	1	-1	2	0	-1	-2	0	1	2	1	-2	1	0	1	0	0	-3	1	0	-1	0	-2	2	0	-1	2	0	2	-1	-2	0	-1	1	2	-2	0	-2	3	-2	0	2	0	0	1	0	-1	0	0	3	-2	0	2	1	0	-2	-2	-1	2	2	-2	0	-1	-1	0	2	-1	0	3	-2	-1	1	0	0	-2	-1	1	0	-3	0	0	-1	2	0	1	0	2	0	0	-3	0	0	1	4	1	0	-2	-1	3	0	0	0	-2	1	1	-4	2	-2	1	0	1	0	0	-2	3	2	2	-1	0	1	-1	0	0	2	-2	-1	-2	-1	0	0	0	0	-1	2	0	1	0	-3	0	0	1	0	-3	0	-2	2	0	1	-2	0	1	-2	0	1	-2	0	-4	0	2	-1	0	0	1	-1	0	2	-1	0	1	0	2	2	-1	0	2	0	0	-2	0	-2	1	0	-2	1	2	0	-1	0	2	1	4	-2	-2	0	3	-3	0	2	-1	0	-1	-1	2	1	0	0	-2	0	-2	0	1	0	-2	2	-1	1	1	0	0	0	1	1	-2	0	0	1	-2	-1	0	0	2	0	-3	3	0	2	-1	-1	0	-1	-1	2	-1	0	-1	1	2	-1	-1	1	1	1	-1	-1	-1	2	-1	0	-1	0	1	-1	
[5 5 4 2 1]	1	0	0	-1	0	1	0	0	-1	-1	1	-1	2	-1	0	2	0	-2	2	0	-1	1	-1	0	0	0	0	0	0	1	0	-1	2	0	-1	0	1	0	-2	0	0	2	0	-1	-2	-1	2	-1	0	-1	0	0	-1	1	0	-1	0	2	0	0	0	0	0	-2	1	2	0	-1	-2	2	2	0	-2	2	-2	0	2	0	0	1	0	-1	0	0	-2	-2	0	2	2	0	-2	-2	1	-2	2	-2	0	0	-1	0	0	1	0	1	0	-2	-1	2	0	-2	1	1	0	1	0	0	-1	0	0	1	0	2	0	0	-2	0	0	1	2	1	0	0	-1	1	-2	0	0	0	-1	0	2	2	2	0	0	-1	0	0	2	-2	-2	-2	-1	0	1	-1	0	0	2	0	2	-2	0	0	0	0	0	0	-2	0	0	0	1	0	0	0	0	2	0	-2	-2	0	0	2	0	-1	2	0	-1	2	0	2	0	2	1	0	0	-1	-1	0	-2	-1	0	-1	0	2	-2	0	0	0	2	0	0	0	2	-1	0	0	-1	-2	0	1	0	-2	-1	2	-2	-2	0	1	-2	0	2	1	0	-1	1	2	1	0	0	-2	0	2	0	-2	0	0	-2	1	0	0	0	0	0	0	0	2	0	0	-1	2	1	0	-2	0	0	2	-1	0	2	-1	-1	0	-2	-1	2	1	0	-1	-1	2	-1	-1	-1	-1	1	-1	-1	0	0	2	0	0	0	0	1	
[5 5 4 1 1 1]	1	2	0	1	-2	-1	0	0	-1	1	1	-1	4	-1	0	2	2	-2	0	4	1	-5	-1	0	2	0	0	-4	0	3	-2	1	-2	0	1	0	1	2	2	0	2	-2	0	1	2	-5	-2	1	0	1	0	0	3	1	0	-1	0	-2	-4	0	2	-4	0	2	-1	-2	0	-1	4	2	-2	0	-2	0	-2	0	2	0	0	1	0	-1	0	0	0	-2	0	2	4	0	-2	-2	-1	2	2	-2	0	2	-1	0	-4	-1	0	-3	4	-4	1	6	0	-2	5	1	0	3	0	0	-1	-4	0	1	0	2	0	0	0	0	0	1	-2	-5	0	4	-1	-3	6	0	0	4	1	-2	2	2	-2	-2	0	1	0	0	-2	0	2	2	-1	0	-5	-1	0	0	2	4	-4	-2	2	0	0	0	0	2	2	0	-2	0	3	0	0	-2	0	0	0	-2	2	0	-2	-2	0	1	-2	0	1	-2	0	2	0	2	5	0	0	1	-1	0	2	-1	0	1	0	2	2	2	0	-4	-6	0	4	0	-2	1	0	4	1	2	0	-1	0	2	1	-2	-2	-2	0	-3	0	0	2	-1	0	-1	-1	2	1	0	0	-2	0	-2	0	4	0	4	2	-1	-2	-2	0	0	0	-2	-2	-2	0	0	1	-2	-1	0	-6	-4	0	0	-3	0	2	-1	-1	0	-4	-1	2	5	0	-1	1	2	-1	-1	1	1	1	-1	5	2	-4	-4	0	2	0	-2	-1	
[5 5 3 3 1]	1	0	-1	0	2	-1	2	0	0	0	-1	0	0	-2	0	2	2	-3	2	1	1	0	1	0	-2	1	0	0	0	1	-2	0	0	-2	2	0	0	0	0	0	0	0	2	-3	0	3	-2	0	4	1	-2	0	-4	-1	4	0	0	-2	3	0	-4	4	-4	2	1	-2	4	1	0	-2	-1	0	0	2	2	-2	0	0	0	-1	0	0	0	0	-2	1	0	0	0	0	0	2	-1	0	-2	0	0	4	-3	0	-3	0	0	1	-2	0	1	0	0	2	-3	2	0	4	-4	0	0	2	0	-1	0	3	0	0	-2	0	0	1	4	-3	0	4	-3	1	2	2	0	1	0	-2	4	-2	-2	0	0	1	0	2	-2	-2	2	-4	2	0	0	1	0	0	-2	2	0	2	-2	0	0	0	0	-2	2	0	-4	2	1	0	0	0	0	2	4	0	0	0	-2	0	-4	1	3	2	0	0	-4	2	0	0	0	0	0	2	1	-4	1	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	-3	0	0	0	1	-3	0	2	0	-4	0	4	-2	4	-2	2	0	1	-1	-2	0	-2	4	0	0	-2	2	0	0	-3	2	-1	0	4	0	-2	0	-2	2	-2	4	-2	1	2	-1	2	2	-2	0	2	-4	0	-1	1	2	0	0	0	0	0	0	0	1	-2	0	1	-2	0	-1	0	3	-2	1	0	0	2	-1	0	1	
[5 5 3 2 2]	1	-1	2	-1	-1	-1	2	0	1	1	-1	-1	3	-3	0	2	-1	0	1	-4	1	1	1	0	-1	-2	0	2	0	-1	5	-1	2	-2	-3	0	1	3	-2	0	1	2	-4	3	-2	-3	-2	-1	4	1	-2	0	3	-1	4	-1	0	-2	0	0	1	-2	-4	2	1	-2	4	3	1	-2	0	0	-2	-3	2	-2	2	0	0	-1	0	-1	0	0	3	0	0	2	-1	0	2	2	-3	2	-2	-2	0	-1	3	0	0	1	0	-1	6	-3	1	0	0	-2	3	3	0	-3	0	0	-1	2	0	-3	0	0	0	0	-1	0	0	1	-4	3	0	-2	3	-1	-4	4	0	-4	-1	5	-4	-2	-2	3	0	1	0	2	-2	-1	2	2	-3	0	1	1	0	0	-2	2	-1	2	-1	0	0	0	0	5	-2	0	1	-4	-1	0	0	1	0	1	4	-2	-2	0	-1	2	-4	1	0	2	-1	2	-4	0	0	2	1	0	0	-3	1	0	0	-1	0	-1	0	2	-2	3	0	-4	0	0	0	0	2	-1	0	2	3	-2	0	1	-2	0	-1	0	-2	2	0	-3	3	4	-2	3	0	1	-1	-2	1	-2	4	-2	0	-2	4	-3	0	0	2	-1	3	-1	0	-2	0	-1	-1	-2	4	-2	1	2	-1	2	-4	6	0	-3	3	0	0	1	-3	0	1	-1	2	1	0	1	3	-2	-1	1	-3	1	-1	-1	-3	5	-4	3	0	-1	2	-1	1	
[5 5 3 2 1 1]	1	1	0	-1	1	-1	0	0	1	-1	1	1	1	-3	0	2	-1	-2	1	2	1	-1	-1	0	3	0	0	-2	0	1	-1	-1	2	0	-1	0	-1	-1	-2	0	1	2	0	1	-2	1	-2	-1	0	1	0	0	-1	1	0	1	0	-2	2	0	-3	2	0	2	-1	-2	0	3	-1	2	2	0	2	-1	-2	0	-2	0	0	1	0	1	0	0	-1	2	0	-2	-1	0	2	-2	3	-2	2	2	0	-3	-1	0	2	1	0	-1	2	-1	1	0	0	2	-1	3	0	-1	-4	0	1	2	0	-3	0	2	0	0	-1	0	0	1	0	1	0	-2	-1	-1	0	-4	0	2	-1	-1	0	2	-2	1	0	1	0	0	-2	1	2	2	1	0	-1	-1	0	0	2	-2	1	-2	3	0	0	0	0	1	-2	0	3	0	1	0	0	-1	0	-1	0	2	-2	0	-3	2	0	1	-2	0	-1	2	0	0	0	-2	1	0	0	-1	-1	4	-2	1	0	-1	0	-2	-2	-1	0	-2	0	0	-2	0	2	-1	0	2	1	-2	0	1	0	2	-1	0	2	-2	0	1	1	0	2	-3	0	-1	-1	2	-1	0	0	2	0	-2	4	1	0	-2	2	-1	1	3	0	0	0	-3	1	-2	0	0	1	-2	-1	0	0	-2	0	1	1	0	-2	-1	1	0	1	1	-2	1	0	1	-3	2	1	-1	3	-1	1	1	-1	1	-2	-1	0	-1	0	-1	-1	
[5 5 3 1 1 1 1]	1	3	2	3	-1	-1	2	0	-3	-3	-1	3	3	1	0	2	-1	0	5	4	1	-3	1	0	7	-2	0	-6	0	7	1	3	-6	-2	-7	0	-3	3	6	0	-3	-6	-4	3	6	-3	-2	3	4	1	-2	0	-1	-1	4	3	0	-2	0	0	5	-2	-4	2	1	-2	4	-5	-3	-2	8	0	6	5	2	-2	-6	0	0	-1	0	3	0	0	-5	-8	0	-6	3	0	-6	2	5	-6	-2	6	0	-5	3	0	0	-3	0	7	-2	-3	1	0	0	-10	3	-1	0	1	8	0	3	2	0	5	0	0	0	0	-5	0	0	1	4	3	0	-2	3	7	-4	-4	0	4	3	1	4	-2	-2	3	0	1	0	2	-2	-5	2	2	-7	0	-3	1	0	0	-2	2	3	2	7	0	0	0	0	1	-10	0	5	-4	7	0	0	-3	0	5	4	6	6	0	7	-6	-4	1	0	2	3	-6	-4	8	0	-6	-3	0	0	-7	1	8	-8	3	0	3	0	-6	6	3	0	4	0	0	0	0	-6	3	0	-6	3	6	0	-3	-2	0	3	8	6	2	0	1	-5	4	-2	-1	0	1	-1	-2	-3	-2	4	6	0	-2	-4	-3	0	0	2	-1	3	-5	0	-2	0	7	-1	-2	4	-2	1	2	-1	2	-4	-2	0	5	-1	0	8	1	-7	0	-3	3	-6	-3	0	-3	-5	-2	3	1	1	-3	-1	3	-3	1	4	3	0	-1	2	3	1	
[5 5 2 2 2 1]	1	0	2	-3	0	1	0	0	-3	3	-1	3	2	1	0	2	0	-4	2	-2	-1	-3	1	0	0	2	0	0	0	-1	4	-3	6	0	-1	0	-3	4	-6	0	0	6	-4	5	-6	-1	2	-3	0	-1	0	0	-3	-1	0	3	0	2	-2	0	0	0	0	-2	-1	2	0	-5	6	-2	-4	0	6	6	2	0	-6	0	0	-1	0	3	0	0	6	-4	0	-6	6	0	-6	2	-5	6	-2	6	0	0	-5	0	-2	3	0	1	-4	-2	-1	6	0	-2	1	-1	0	-3	0	0	3	-4	0	5	0	4	0	0	-2	0	0	1	6	-1	0	0	-5	1	2	4	0	-2	-3	4	-6	-2	2	-4	0	-1	0	0	2	2	-2	6	1	0	-3	1	0	0	-2	4	-6	2	0	0	0	0	0	-4	2	0	0	4	-1	0	0	0	0	-2	0	6	-6	0	0	6	0	-1	-4	0	-3	6	0	-2	0	-6	3	0	0	-1	1	0	4	3	0	-3	0	-6	-6	4	0	2	-6	0	2	0	6	-3	0	0	5	-6	0	3	-2	4	-3	2	6	-6	0	3	-6	0	-2	1	0	1	1	-2	-3	0	0	6	0	2	-4	2	0	2	-2	1	-4	0	0	0	0	0	0	2	0	0	-1	-2	1	0	-2	4	0	-6	3	0	4	1	1	0	-6	3	-6	3	0	-3	5	-2	3	1	-1	3	-1	3	1	-4	2	-2	0	0	-2	0	-1	
[5 5 2 2 1 1 1]	1	2	2	-1	2	-1	-4	0	1	1	-1	-1	0	-3	0	2	2	0	4	2	1	-5	1	0	2	-2	0	-4	0	5	2	-1	2	4	-3	0	1	6	-2	0	-2	2	-4	3	-2	3	-2	-1	-8	1	4	0	-3	-1	-8	-1	0	-2	6	0	-2	4	8	2	1	-2	-8	3	4	-2	0	0	-2	0	2	4	2	0	0	-1	0	-1	0	0	0	0	0	2	-4	0	2	2	-3	2	-2	-2	0	2	3	0	-6	1	0	5	0	0	1	-6	0	-2	-3	3	0	3	0	0	-1	8	0	-3	0	0	0	0	-4	0	0	1	2	-3	0	4	3	5	2	4	0	2	-1	2	2	-2	-2	6	0	1	0	-4	-2	-4	2	2	-3	0	-5	1	0	0	-2	8	-4	2	2	0	0	0	0	2	-2	0	-2	-4	5	0	0	-2	0	4	-8	-2	-2	0	2	2	8	1	0	-4	-1	2	8	6	0	2	-5	0	0	-3	1	0	0	-1	0	-1	0	2	-2	6	0	2	-6	0	6	0	2	-1	0	-4	3	-2	0	1	-2	0	-1	6	-2	2	0	3	0	-8	-2	3	0	1	-1	-2	1	4	-8	-2	0	-2	4	0	0	-6	2	-1	6	2	0	4	0	2	2	-2	-8	4	1	2	-1	-4	2	0	0	0	-3	0	0	1	-3	0	4	-1	2	-5	0	1	3	-2	-1	1	-3	1	-1	-1	3	2	2	0	0	2	2	2	1	
[5 5 2 1 1 1 1 1]	1	4	6	5	4	5	0	0	1	-1	-5	-5	-2	-3	0	2	-4	-8	-2	2	-5	-7	5	0	12	6	0	-8	0	7	8	5	-10	0	-13	0	5	8	10	0	4	-10	-12	13	10	7	10	5	0	-5	0	0	-7	-5	0	-5	0	10	2	0	-12	8	0	-10	-1	10	0	3	2	-10	8	0	-10	2	10	0	10	0	0	-5	0	-5	0	0	2	8	0	10	2	0	2	10	3	-2	-10	-10	0	-12	-13	0	2	-5	0	-7	-4	2	-5	6	0	14	-7	3	0	-7	-16	0	-5	-4	0	-3	0	8	0	0	2	0	0	1	6	7	0	-8	-13	-7	-6	-4	0	2	5	8	-6	-10	10	-8	0	-5	0	0	10	-2	-10	14	13	0	-7	5	0	0	-10	4	-2	10	12	0	0	0	0	-8	-14	0	12	12	7	0	0	-4	0	2	0	-10	10	0	-12	-10	0	-5	-8	0	5	-10	0	6	0	10	7	0	0	-13	5	16	-8	-5	0	5	0	10	10	8	0	-2	-6	0	-2	0	-10	5	0	8	13	10	0	-5	-6	8	5	-6	-10	-14	0	7	-2	0	-10	-3	0	5	5	-10	5	0	0	-10	0	10	4	-2	0	-2	-10	5	-8	12	0	0	0	-12	4	10	0	0	-5	-2	5	0	6	4	0	-2	7	0	-8	5	13	0	-2	-5	10	7	0	1	-3	-10	-5	5	3	-1	-5	-5	-7	-8	-2	2	0	-4	-6	-4	-1	
[5 5 1 1 1 1 1 1 1]	1	6	14	15	14	35	20	0	21	21	35	15	-12	-23	0	2	14	12	8	-2	-35	-33	-35	0	-2	-14	0	-12	0	13	22	15	-30	-20	-7	0	-15	42	30	0	-6	-30	-28	27	30	27	70	15	40	-35	-20	0	-7	35	40	15	0	70	42	0	-22	28	-40	-70	1	70	40	43	48	70	-28	0	30	-28	-70	-20	-30	0	0	35	0	15	0	0	28	28	0	-30	-48	0	42	-70	-43	42	70	30	0	22	27	0	-42	-15	0	13	16	12	-35	-54	0	14	-27	23	0	7	-16	0	15	56	0	-43	0	-12	0	0	-8	0	0	1	-14	-27	0	28	27	13	26	44	0	-2	15	22	-14	70	70	42	0	-35	0	20	70	-8	-70	26	-7	0	-33	-35	0	0	70	56	-48	-70	-2	0	0	0	0	22	14	0	-22	-28	13	0	0	-6	0	8	40	30	30	0	-2	-30	-40	-35	-12	20	15	-30	-40	14	0	-30	-33	0	0	-7	-35	-16	28	15	0	15	0	-30	30	42	0	-2	-54	0	42	0	-30	15	0	-12	27	30	0	-15	-14	12	15	14	30	26	0	7	28	40	70	23	0	-35	35	70	-15	-20	40	30	0	70	44	12	0	-42	-70	35	42	22	0	-20	0	-2	14	70	40	-20	-35	2	35	20	26	16	0	-28	-7	0	-28	-35	-7	0	48	15	-30	-33	0	21	43	70	15	-35	-23	21	35	15	27	22	-2	-12	0	14	14	6	1	
